Predicted label, Actual label, Review
3, 4, "Recently I had my Son's Birthday at SQUEEZE AT THE LIME ...I am amazed with the Food they have provided at Lime.The Staff behaviour was very good and the patience of the staff when they serve the starters is nice.Out of the food they have provided,Gulabjamun dessert( with hot chocolate sauce)and all the starters were excellent.Rest of the food is good.Its worth to book this banquet hall which can accommodate upto 50 people."
1, 0, "only one chicken piece for whole biryani,such a shame"
3, 4, "With great music and ambience the excitement for the final IPL match was enhanced.
The food is great along with the exotic drinks.
Must try is the cock in the basket which is fried chicken breast."
3, 4, "We ordered a cake for my Niece birthday.

Loved the Coco Vanilla cake. This place is so classy/ The guy on tills is very decent and friendly. Will surely come back."
3, 4, "Good and yummy food. We ordered Murgh Dhaniya shorba soup which was so delicious followed with Lal Mirchi teeka tikka which was tender and juicy. Mutton Tawa Biryani is no less compared to others. Will visit again."
1, 0, "Ordered Garlic cheese paratha and got live cockroach as accompaniment though i got full refund but that's not the solution.
Triptify's service is getting worse day by day.
Anyways it was my last order from triptify."
4, 3, "Went here on last friday. I didn't knew about this restaurant before just found out in the street and went. Food here was Awesome. I had ordered for Dahi Kebab and it was outstanding. The food presentation and quality and taste all were good ... Would certainly love to visit this place again...!!! Hope they keep continuing their good work."
3, 4, "Good ambience.. Great food.. Well I would say best Parathas out there in the area. Served with curd and green and red chutney will make you feel eat more but you can't as only one will fill you tummy. Comes in Great packaging if you order online. 15 to 20 mins is average cooking time. So less wait more taste and great value for money is all that you need."
3, 4, "Good quality of food and hygienic. Really loved the food. The service of the hotel is great and offers on time delivery. Loved specially the nonveg items."
0, 1, "Food is really very disappointing. Kheema pulao had many chicken pieces and rice was cooked very bad. Even kheema was not prepared well.awful experience"
3, 1, "Heyy veggies!! Good ambience!!
Food I should say is not so appealing...very tough to recommend or think of any standout...Butter Roti is good in breads
Service is good I should say...
Let's talk about Don't Trys:
Manchow Soup
Mushroom Starters (as a mushroom fan..disappointment)
This place would be in my choices with hangouts as priority and not food"
2, 1, "Food is not that much tasty and moreover limited items,limited deserts ,its ok for one time lunch/dinner enjoyed in playing hand football..."
3, 4, "It was Lunch time at Office and i did not bring my lunch box. Ordered a China Combo at just 129.
Wen i got my food, i was amazed by the platter. It was so much food for just 129! and everything was yummmm. It felt like authentic chinese. Moreover all my colleagues tated the food and loved it. Great going Squeeze @ The Lime. You guys made my hectic day very pleasant.
Loved it totally.
From now on everyday without lunch box at office would be Squeeze @ The Lime day."
1, 0, "Visited this place for the first time (team of 7 people) after checking out the rating and reviews. Not at all happy with the management and the staff.

1. Added few items in between for which we were made to wait for more than 30min with no response whenever asked for. We cancelled the order finally and also were made to pay for the cancelled items (INR 500 extra for the items cancelled).
Reason stated by the staff - if you won’t pay, it will be deducted from our salary.
2. When asked for salad (thrice), no one served. Ultimately, one of us, went to the buffet section and got the onions. Even this wasn’t noticed by anyone.
3. Not happy with the quality of food. Ordered “papdi paneer kebab” as per the staff recommendation. It was dry and not good. We told the guy who served and got no response for our concern.
4. There are many staff members but lack of management.

Highly disappointed."
3, 4, "SUPERLATIVE! I have been here once, and the taste hasn't left me since! I love their brownies. They are super yummy, and the texture is something I have never been able to find anywhere else yet. It is a melt in the mouth treat, just the right amount of everything in it. I also loved their assortment of cupcakes. Worth a try!"
3, 4, "We have gone for office party
Food was excellent
Service was also good
They have options for rooftop party
We have chosen AC hall it had 45 people capacity
Overall good experience"
3, 4, "Amazing place to unwind. Must try chai. Very live place, perfect for late night chai. One of the coolest hangout place in Kondapur. Must try"
0, 1, "Absolutely overhyped place. Substandard biryani and kababs, totally dry and tasteless. No dress code for waiters, hardly any waiters anyway. Pathetic service. I guess each and every place in Hyderabad, which is being talked about, be it pista house or paradise, are totally over hyped."
4, 3, "good"
3, 4, "Went there on a Friday, we were only stags but we went there early, at about 6pm. The environment was very energetic, we had great conversations until night and then went to the dance floor. The DJ was amazing, a good mix of English and Hindi songs. Had one of my best night outs here! It was a little on the expensive side though, for 3 people the bill was 9k rs."
1, 0, "Place located just opposite of DLF gate no 3, which is very much easy to reach. Just reached this place to explore some of their expertise dishes and found lost !
Food quality and staff slowness made me horrible.
Seems they have done some renovation recently, which give something new and good feeling. But to be honest, in a restaurant people visit for good food followed by service. And if this is not maintained then there is no meaning ..!
All the best guys and please do some deep thinking and improve the food quality and service part."
1, 0, "Yesterday, as always I went out for family dinner. We wanted to try something new. My wife searched for a highly rated restaurant and found this restaurant on Google. As I'm Sheraton/ Marriot Platinum member (42216744521/791050313) and had the best experience in past, I thought this would be a good choice. We booked the table. We started the food but soon we realized that we have made the worst decision of our life ever for restaurant selection. We opted to go with Buffet. There is definitely a great variety on the menu but the food was cold, not even warm. I did not like the food much. It was not even okay. As you would expect delicious and ravishing meals from Sheraton, that was not the case here. Only real-time cooked food was hot like pasta, roti. Anyway, we finished our food and came back. Now in the night, my younger son started vomiting and he was finding difficulties to digest water as well. The whole night he was vomiting. And, in the morning my wife stared do vomiting. We rushed to the hospital [Continatal] and the doctor clearly said it is food poising. We went to flashback and realized my wife and younger son had come vegetable team, which may have caused the vomiting. Eldor son had pasta so he was good. 
Very disappointing experience from Sheraton. I have to think about my relation with Sheraton in the future."
2, 3, "Good ambience and presentation. Thai flavor is very authentic. I really like the way they cooked tofu. We asked for mushroom free food. But they gave food with mushrooms.When we informed them, they apologized and immediately replaced it. Which was a good gesture."
3, 2, "I love this place. Perfect place to have coffee atleast for me. Spacious, evergreen english songs eg Nirvana, Bryan Adams, on the back ground. It is just a perfect cafe where u can just sit, talk, sip coffee, enjoy the background songs, not a noisy cafe like some other cafes. This cafe is definitely going to be my new favourite in the city.

But the negative point is that they don’t have much items on the food menu which is why I gave only 3star.

Recommended if you care the ambiance and coffee more than the food items."
3, 4, "Good ambience. Amazing food. 'Gol Gol Gaulloti' and Dal Makhani are must try items.
Good place!
Good ambience. Amazing food. 'Gol Gol Gaulloti' and Dal Makhani are must try items.
Good place!"
3, 4, "The starters were good . Especially mutton starter , They are many varieties in Chicken then other items .
The ambience is so good and the staff is great .
Jayanta service was very good and food was on time. Thanks to them ."
3, 2, "quantity of starters was less"
3, 4, "Best paratha you can get in Hyderabad in Gachibowli !! It’s little expensive but 10/10 for food for value !!

Note : Don’t eat paratha if you are on diet !! 😅"
2, 1, "Felt like i was attending a marriage reception on a saturday night. This place has changed quite a lot over the years or maybe the timing was not right!"
2, 0, "delayed delivery"
1, 2, "the quality is coming down!!! the waffles were my fav and now just disappointed"
3, 4, "A classy restaurant in Gachibowli area that serves super awesome Hyderabadi food at a very reasonal price. The waiters are polite and accommodate any special request you have as to how the food has to prepared"
0, 1, "It was a bad experience. Worst part was when we entered the places and there was this pathetic smell to welcome us. Another issue, you can't just order anything from the menu because maximum number of items were not available.

The food was smelling too.

I ordered "Steam Naga Fish".

If u really want to eat, get a mask(suggestion)."
3, 4, "Polite and friendly. Visited this place for the 3rd time, and the food is decent enough. Good place to visit with the family for dinner and lunch."
2, 0, "Waste of money , tried there Vegetable noodle and chilli chicken gravy combo . Noodle was tasteless , chilly chicken was hard and gravy was just average ."
3, 4, "I ordered the chicken waffle thing, and that was really good. The Shawarma is also pretty good. Haven't tried the desserts, but the mini waffle is decent."
3, 4, "Loved the food and very reasonable rates. Food tastes fresh and relish-able. Pocket friendly meals & buffet. Would love to spend my weekends for full appetite Indian snacks and curries"
3, 4, "Where would like to have delicious food and good ambience seems and their service as well as I found these things at the absolute sizzlers only and they use to provide us nice buffet with 50 percent off on buffet that too very reasonable cost this is really good thing I loved it"
3, 4, "My friend ordered the Ulavacharu Chicken Bone Pulao from T-Grill. The price was high, but the taste justified it. It is one of the spicier foods I tried in Hyderabad. I always though Hyderabadi food was spicy. But, I never came across anything very spicy. This one was spicy enough to be memorable. It's one of the best pulaos I've ever had. You will definitely love it."
3, 4, "Ordered Meals(Dal makhni + Rice + roti + Aloo Gobhi). Tastes really good and was fulfilling too. Just one thing, if you could include some plastic cutlery, So that we can pour curries into the bowls. It is difficult to manage this in office without cutlery."
3, 4, "Went to this place for lunch. Opted for a Set Menu with the on going Dim Sun Festival. Soup was good. Dim sums were awesome and they served a wide variety of Bao, Gyoza, Dim Sum, Wonton. Main Couse was ok with Rice and Noodles. Desert was Fried Banana in Caramel Sauce with ice cream. Desert was good as well.

Ambience - 4/5
Food - 4.5/5
Service - 4.5/5"
2, 1, "Had a very disappointing experience here today. We had been eyeing this place since long and planned our brunch to be had here. Loved the place, it was spacious and the ambiance was really good. The first thing I ordered was coffee but they were not serving any hot beverages. Next wanted to try pizza as they serve in different shapes but that too was unavailable. Did not felt like ordering anything after this. Highly disappointed."
1, 0, "Pathetic biryani ever I had. In my life.. If u really wants to eat biryani then don't order for here.. Better look for other options..

Only the packing is good but food is not at all good.."
3, 4, "Well if atall I am in Gachibowli area in lunch times or dinner times...my mind like a magnet asks me to get into this cozy bistro. Each thin slices of pizza wid toppings of olive oil and chilli flakes is all you need for your mid day motivation.
Have been to this place couple of times and Everytime tried something new in veg. But pizza has been a constant one. The Spanish rice too has a very authentic taste and was in competition to the pizza to give ultimate pleasure to tell taste buds. These two dishes have been my favorite and most recommend tough have tried other dishes as well.
A friendly staff and zomato gold is a value addition to this place.
Review#2 my regular visits to this place made me increase the rating from 4 to 5.
I have been to pizza events where the restaurants where claiming that it's the best pizza in town or money back .
Tough I did claim the money back as I feel the best pizza in town is what you get here.
Zomato gold is always an add on benifit .
Every time I go to this place...I come out happy tummy n happy soul .."
2, 3, "Good for some biryanis and probably the ambience if you were to impress someone you host.

As for the quantities served and the price, wouldn't really be keen on visiting too often."
3, 4, "What a scrumptious dinner at Shanghai chef 2.

After a long day at chilkur Balaji we we're so hungry that we just wanted to check-in to some restaurant where we will get food like the moment we enter. However, good food was also a priority to us, also being rainy season street food is a little matter of concern for hygiene.

The first thing that came into my mind when we touched gachibowli was sanghai chef.We did not take a second thought and went straight into the restaurant.

The restaurant has very cozy ambiance with simple decor, comfortable seating and dim lighting. So neat and clean that it was hard to believe when suhail Bhai told us that it's a 10 years old restaurant and his first one.

Aditya came to our rescue and we just told him ki bro get whatever is best you feel, he suggested us all the dishes throughout.

We started off with TOM KHA GHAI SOUP : Actually this was a great choice being succha cold weather outside and we being so tired. The garlic and bamboo stick flavours could actually help our bad throat and the coconut flavoured soup with loads of fresh veggies and big chunks of chiken we're so refreshing.

We then ordered NASI GORENG CHIKEN :Long grains of perfectly cooked rice with loads and loads of flavours in it. **Must try** and BAR B Q CHIKEN : this was perfect combination with the rice, lil sweet, spicy and flavoursome chiken cooked semi wet.**Must try**

Mix sea food soft noodles and mix sea food rice were amazing too.

Burmese khow sue was one amazing dish too ❤️❤️❤️

For take away we ordered PHAD THAI MIX SEA FOOD NOODLES.....and trust me after having so much at restaurant, I couldn't resist when Rawshan opened the box at home. I went ahead and gulped down four spoons of it. Oh my god, this is one AmaZing dish that I have tasted in recent times and if tell you about quantity, one take away of this is sufficient for three people.

Flat noodles cooked with garlic, fresh herbs, prawns and fish, with mushroom and sweet sauce. Also fresh red chilli. *** A must must try ****

Quantity of food served here is unbelievable.

For the taste and quantity and quality the VFM factor is best in the town.

Bill came to 1600+ for 4 after 10% friendly gesture discount.

Staff is very friendly and Aditya was great at service.

We were about to leave Suhail SuhRac MacAdams bumped into us. It was great meeting you. And thanks for making our dinner so special."
3, 4, "Nice pancakes and waffle.
Loved the fried eggs and tea in the combo"
2, 3, "This bakery is present in a prime location.
The ambience and seating are great.
But the food lacks in taste.
I tried blueberry cake and 🍄 mushroom makhni 🥪 sandwich here, neither of which was upto the mark.
Still, it's a great place to hangout with friends."
3, 4, "awesome taste but in combo juice missing..."
3, 2, "Decent place. Try this place for Hyderabadi biryani. Very close to the prominent places. Parking is an issue though. Avoid during peak hours."
2, 3, "Food for only spicy lovers , be careful my dear mild food people.
Quantity was huge for one person if u r going with biryani, plan for two people"
3, 2, "Pocket friendly, sumptuous and decent quality.

This place is my goto for late night deliveries. Their Kaju Biryani is a personal favorite.

Well flavoured rice with a generous helping of cashews fried in butter, this one is comfort at its best.

Their other options are good too and the helping is perfect for two."
3, 4, "This is such a default place that if you cannot make your mind, come over here and till now they have never dizappointed. Food is good, service is fast and you have a good time"
0, 3, "the meat peices were very less for the price being charged"
3, 4, "Small but a Lively place . Very good service . I love the nachos here which are served with cream of mayo etc.... the main course dishes combinations are good and evethng here to worth trying ."
1, 0, "Not good.. They are using to much oil in Biryani.. it was very good three months back.. now Biryani is too bad ...and starts and Tandur is good test"
1, 0, "Visited here to have some quick bites. Ordered a chicken cheese roll and butter chicken roll.
Both of them was very bad in taste that it almost made me puke."
0, 3, "We ordered Aloo Jeera and some of the pieces tasted stale. it was like the old and new dishes were mixed ."
3, 4, "Cute little place with GREAT food and superb presentation. The interiors are simple and pleasant. The place is very neatly maintained and appears hygienic.
This place is just walkable from my office and it has been my go to place since the time I discovered it.
I love their Garlic Prawns, Chicken Yakitori, Teriyaki chicken, and noodles."
3, 4, "Ambience is good and also starters . Good place to hangout with friends and had nice fun time in spending more time . Thanks for the management to the service and maintaining it on track . Bit Smoked non-veg items should be cooked better ."
3, 4, "Awesome food nd Ambience
Must go place if you are staying nearby
They also have pub inside nd karaoke or other events going on
Also the food served is good in quantity"
