Predicted label, Actual label, Review
3, 4, "Good food and Great Ambience... Nice place to have Mandi..and this place offers variety of Arabian, Turkish recipes too..Also a great place to take clicks..."
1, 0, "No salt in food"
1, 0, "I didnt say to include cheese but they did here. .I didnt liked it ."
1, 0, "Pathethic service and bad quality of food. Its hard to give any particular recommendations for this place since neither the ambience, the food or service is good anyway.

Disappointed."
3, 4, "Awesome Ambience, cheap beers and you can get Kingfisher drought tower in rs 750, ,food is also up to the mark.
Beet part, they allows stack on weekend s."
3, 4, "I ordered food online but I wish I went there so that I could’ve had more dishes. The food was totally delicious and their packaging is worth the money. I had Lucknow Chicken Dum Pulao Boneless and it made my day. Quantity looks less but taste makes up for it and you’ll end up having a full tummy. Hyderabadi Briyani is famous but I found this on equal par with it!"
2, 1, "rotis not baked well"
0, 1, "I had a real craving for a chocolate and ordered Death by Chocolate cake and Quadruple Swiss Chocolate Cookie.
Cookie was pretty awesome and would definitely recommend trying(though it's pretty small) . Death by Chocolate cake was not fresh, and had that sugary texture to it. It was really disappointing."
1, 3, "Grilled chicken is not good"
1, 0, "Nasi Goreng, Kung pao chicken & burnt garlic chicken were really spicy & over powered with chilly flakes! Looked & tasted like every second grains of rice had a chilli flake tagged to it! The saving grace was the Indonesian prawn curry with steamed rice. Really upset with tonight’s order."
4, 3, "The food from this restaurant was lipsmacking and packed with real flavours.
Literally after taking a bite my hunger upthrusted and my hands started shivering.. u can image how tasty it was and i wanted to finish that meal asap...!
Have u hv had this kind of feeling ? 😃

Service was real quick comprising both Order Acceptence and Delivery.

Suggestions:
Plz add cocktail onion with the meal
Portion of dal was less as it wasnt reaching 3/4 of the brim.

Tu sum up this review I would say... Kuddos and you deserve ur brand name !!"
2, 1, "A small place with with dim lighting and gives the feel of romantic dinner table. At first we thought it's a good budget friendly restaurant for Chinese food in gachibowli. Food tasted good and so was the presentation. we were enjoying our food and suddenly we heard people arguing with Waiter over something. And to our horror when we find out they had found cockroach in their food our experience turned into nightmare. They should maintance the hygiene of their kitchen."
2, 3, "Tasty food. However wrong chutney was sent"
4, 3, "The best part about this place is ambiance and seating arrangement, very unique in style and an enjoyable experience especially when visited with friends/family.
We have to sit on sofas with legs crossed and food is served on short movable table placed on sofa.

People go here to have mandi, the dish that they are meant for. We too have ordered chicken stick mandi along with two other chicken starters, chicken tikka and chicken wings, of which the former was palatable.
We had mandi for the first time and were flabbergasted by the enormous size of plate and quantity of food. Five of us were unable to finish it off, rice was soft and chicken pieces were tender and rightly marinated.
The feeling of multiple people having food from same plate is amusing.
Their service deserves a special mention, they just appear when we need them and give us privacy otherwise.
Overall this is a must visit to have mandi."
1, 2, "This place is tough to find. Due to constructions nearby and it is a normal hut styled place. Don't go by the pictures.
Food is average. Few items very bad mainly their special biryani. Oh my god it was undercooked and chicken was terrible.
It is not so happening place.
Their main course chicken and veg curries are good and adequate quantity.

P. s: they are good for delivery, yet if u can skip there are good places nearby."
3, 4, "Ordered Afghani nuts ice-cream; gotta say the quantity was more than what I expected and the amount of nuts/dry-fruits was generous. Ice cream was smooth and tasty. Would definitely order again!
Packaging was superb.. they put in dry-ice to keep it cool. Appreciate the effort.

Edit:
Orered hot brownie with vanilla ice-cream. Once again, the packaging was very thoughtful; they sent two separate packages for the hot brownie and ice-cream (with dry ice to keep it cool).
It tasted very delicious... quantity was ample; couldn't finish it alone! It's good enough as dessert for 2 people.

Will keep ordering from Amul ! :)"
2, 3, "We ordered from here via swiggy:

We ordered:

Stuffed Mushrooms: They were a little too sweet, yet they tasted great. And quantity was great.

Mushroom in Shechuan Sauce: We ordered this dish, but they sent us some fried paneer gravy dish, we opened it very late after we recieved the order, so we decided to go with it and the paneer  tasted like they used frozen paneer, or may be it was tofu, I have never tasted tofu before so I can't say. But we didn't really like it.

Hakka Noodles: Noodles tasted great. Really tasty, and quantity was really good.

Fresh lime soda: It was really good and refreshing.

Fried rice: It was decent with good amount of veggies. Quality of rice was good.

Stir fried greens: It was really very tasty, good amount of different veggies like Broccoli, Pringle etc
Although we were disappointed that there was no Mushroom."
3, 4, "Went there two times and ordered one same dish i.e. Grilled fish with rice and I must say it's flawless...it should be there signature dish.
Other dishes were tasty too. Liked their service...well trained staff. Overall a good place to enjoy."
3, 4, "A decent restaurant with courteous staff and mouth watering Chinese dishes.A good place to go by for Chinese cuisine...sizzler noodles and bamboo rice is a must try for if you can go with less spice!"
3, 4, "Am big fan of KS as we are regular customers .we know each and every item and here. They'll take feedback too. And service is slow as crowd was big.. But overall good."
0, 2, "New Entry in Zomato Gold-
Ambiance- 
Olive Garden is located at the Time Square, Indira Nagar beside Dominos Pizza. There is nothing much to say about the ambiance of Olive Garden Restaurant. This restaurant is very small, with no live screening and no music. Ambiance is quite boring, as they didn't even decorated it much. Even on the Saturday night, this place was not at all crowded.
Food-
We ordered Chicken Chatpati Kebab as a starter cost approximately INR 255. The quantity of Kebab was very less. They served Kebab with the green Pudina Chutney. Both the qauntity and the quality was not upto the expectations. Then we ordered Chicken Dum Biryani cost approximately INR 210.
This was the worst dum biryani I ever had, that I didn't even tasted like Biryani. Instead of Dum, they added so much oil in that Biryani. Olive Garden offers 1+1 dish on Zomato Gold membership.
Service-
Service here was too slow and the staff didn't even give attention.
Overall-
I don't recommend this restaurant to anybody, because of the bad experience I had here."
3, 2, "This was my second trip here, after a long gap in between. Overall fine experience. Service is good. We ordered the Prawn Sushi and Jambalaya. The taste of the food is good. Liked the sushi, though found the pieces a little too big. The jambalaya was good in taste and presentation. Overall, good ambience with decent food. Liked the ambience and service better than the food."
4, 3, "I tried the buffet dinner. Very good spread both for vegetarians and non vegetarians . The food was good and the staff were friendly too. Will definitely be going there again. Do check out my blog page for more reviews @s.t.a.s.h on instagram."
0, 1, "Delivered cold food. food is not even warm."
3, 4, "Desserts and Haleem were great. Service was good. Dharma, the associate was very courteous. Great ambience. Large variety of dishes on the menu."
0, 1, "I have to wait for so much time"
1, 0, "Ordered veg cheese Maggi. Could never expect a simple dish as Maggi to be bland, over-cooked and tasteless. Better to cook at home than order."
0, 2, "Confused waiters.... half order .... items not available.... customization not available... ahhh total chaos.... but surely not truly Chinese... it's more northeast... nepali food as they are more on spicy and oily side. May be I should have tried thupka or some other northeast specialities.
Give it a try once and do not order corn soup as it has more Aararote powder mixed"
0, 1, "Serving not upto the basic standards. Place smells wierd and costs not at all fair. Not a preferred place for vegetarians. Most of the items on the menu not available"
3, 4, "One definitely have to try their coconut bun and cream cheese bagels. Bread loafs are so fresh here, and we can get variety of cheese. Super place to hangout."
2, 0, "The ambiance of this place doesn’t justify the price. Severely over priced. Only with Gold is it ok. Would prefer if they thought of their service and ambience and try and compare with other restaurants out there."
3, 4, "This is a restaurant provides a lovely, juicy, tasty, spicy shawarma, 1 for 1 no other dishes required for kuch l lunch or dinner, but a bit spicy that makes you give a pause and sip some juice, i didn't do that though
It's a perfect shawarma..!!"
2, 1, "Recently been to this place. Good food and economically priced. Service was also good.
Most disappointing part is their crowd management. When they have a board outside only couples after 7.00p.m and then u see 60 percent dance floor is full with stags. No bouncers to check what is going on floor. Stags misbehaving with girls, trying to feel them, smoking on floor, no one is there to look around. Just for their business they r letting everyone in.
I will never visit this place with my wife/lady friend. As there is no security for them. One should enjoy the party but with some limits.
The management should look into this aspect and try to sort it out or else the place will become like its name a Rouge place. Lot of cheap crowd on Saturday night better to avoid."
4, 3, "Spent an amazing Saturday night there.
Great service.
Ambience is really good.
And Food is okayish but the vibe makes up for it.
Would definitely recommend"
3, 4, "We ordered a cake for my Niece birthday.

Loved the Coco Vanilla cake. This place is so classy/ The guy on tills is very decent and friendly. Will surely come back."
3, 4, "Good and yummy food. We ordered Murgh Dhaniya shorba soup which was so delicious followed with Lal Mirchi teeka tikka which was tender and juicy. Mutton Tawa Biryani is no less compared to others. Will visit again."
1, 2, "The only biryani which tasted a little sweet to me. Sometimes when u order curd rice and expect nothing fancy but you see some garnishing with pomegranate and then you have mixed feelings. Coz the dish looks pretty but..... Similarly, the packaging is great and garnished with nuts and looks very rich. But at the end wasn't satisfying."
3, 2, "Date : 14-Feb-2018 @9.30 AM 

Was staying at this hotel so had breakfast at this diner. A decent place , usual breakfast buffet that you find in such a place. The service is good but food and ambience is average. The good part is that the place is spacious."
4, 3, "Went here on last friday. I didn't knew about this restaurant before just found out in the street and went. Food here was Awesome. I had ordered for Dahi Kebab and it was outstanding. The food presentation and quality and taste all were good ... Would certainly love to visit this place again...!!! Hope they keep continuing their good work."
3, 4, "Good ambience.. Great food.. Well I would say best Parathas out there in the area. Served with curd and green and red chutney will make you feel eat more but you can't as only one will fill you tummy. Comes in Great packaging if you order online. 15 to 20 mins is average cooking time. So less wait more taste and great value for money is all that you need."
0, 1, "Food is really very disappointing. Kheema pulao had many chicken pieces and rice was cooked very bad. Even kheema was not prepared well.awful experience"
2, 1, "Heyy veggies!! Good ambience!!
Food I should say is not so appealing...very tough to recommend or think of any standout...Butter Roti is good in breads
Service is good I should say...
Let's talk about Don't Trys:
Manchow Soup
Mushroom Starters (as a mushroom fan..disappointment)
This place would be in my choices with hangouts as priority and not food"
2, 1, "Food is not that much tasty and moreover limited items,limited deserts ,its ok for one time lunch/dinner enjoyed in playing hand football..."
2, 3, "ok"
3, 4, "We have gone for office party
Food was excellent
Service was also good
They have options for rooftop party
We have chosen AC hall it had 45 people capacity
Overall good experience"
0, 1, "Absolutely overhyped place. Substandard biryani and kababs, totally dry and tasteless. No dress code for waiters, hardly any waiters anyway. Pathetic service. I guess each and every place in Hyderabad, which is being talked about, be it pista house or paradise, are totally over hyped."
4, 3, "good"
4, 3, "Goa in Hyderabad!! These guys have cracked this juggernaut .

Ambience - 9/10
Service - 10/10
Food & Drinks - 9/10
Value for Money - 8/10

If you love Goa , this is the place to be in Hyderabad. No wonder they were packed on a weekday ( Wednesday)"
3, 4, "Went there on a Friday, we were only stags but we went there early, at about 6pm. The environment was very energetic, we had great conversations until night and then went to the dance floor. The DJ was amazing, a good mix of English and Hindi songs. Had one of my best night outs here! It was a little on the expensive side though, for 3 people the bill was 9k rs."
2, 0, "Yesterday, as always I went out for family dinner. We wanted to try something new. My wife searched for a highly rated restaurant and found this restaurant on Google. As I'm Sheraton/ Marriot Platinum member (42216744521/791050313) and had the best experience in past, I thought this would be a good choice. We booked the table. We started the food but soon we realized that we have made the worst decision of our life ever for restaurant selection. We opted to go with Buffet. There is definitely a great variety on the menu but the food was cold, not even warm. I did not like the food much. It was not even okay. As you would expect delicious and ravishing meals from Sheraton, that was not the case here. Only real-time cooked food was hot like pasta, roti. Anyway, we finished our food and came back. Now in the night, my younger son started vomiting and he was finding difficulties to digest water as well. The whole night he was vomiting. And, in the morning my wife stared do vomiting. We rushed to the hospital [Continatal] and the doctor clearly said it is food poising. We went to flashback and realized my wife and younger son had come vegetable team, which may have caused the vomiting. Eldor son had pasta so he was good. 
Very disappointing experience from Sheraton. I have to think about my relation with Sheraton in the future."
3, 2, "I love this place. Perfect place to have coffee atleast for me. Spacious, evergreen english songs eg Nirvana, Bryan Adams, on the back ground. It is just a perfect cafe where u can just sit, talk, sip coffee, enjoy the background songs, not a noisy cafe like some other cafes. This cafe is definitely going to be my new favourite in the city.

But the negative point is that they don’t have much items on the food menu which is why I gave only 3star.

Recommended if you care the ambiance and coffee more than the food items."
3, 4, "Best paratha you can get in Hyderabad in Gachibowli !! It’s little expensive but 10/10 for food for value !!

Note : Don’t eat paratha if you are on diet !! 😅"
3, 2, "This place is located opposite to Deloitte towers, with the limited seating you will find it mostly over crowded. The ambiance has a vintage feel as soon as you enter.
I ordered Paneer chilli pizza, peach iced tea,chilly cheese tpast and pink sauce pasta...all of them were okayish.
Pizza was perfect indian pizza, tasted like panner chilly gravy on pizza base and pasta also had a very Desi taste to it, they put carrots in pasta which didn't go well at all.I only like the chilly cheese toast which were toasted to perfection.

Price-3/5
Food-3/5
Service-3/5
Ambiance-3/5"
4, 3, "I was waiting since long to visit this place. One fine breezy evening I’ve been here for dinner. Great spacious and open space to sit and chill for long. I can say great ambience to sit and relax near to outer ring road. Space is great, customer service was too good, food is delicious. Must try sea food space for fish ...
Food :4.5
Service : amazing
Hygiene : 4
VFM : 4
Worth visiting once more: Yes"
1, 2, "the quality is coming down!!! the waffles were my fav and now just disappointed"
0, 1, "It was a bad experience. Worst part was when we entered the places and there was this pathetic smell to welcome us. Another issue, you can't just order anything from the menu because maximum number of items were not available.

The food was smelling too.

I ordered "Steam Naga Fish".

If u really want to eat, get a mask(suggestion)."
2, 3, "They sever a good variety of bread and other baking products but only selected items are good. The must try items are brownies, chocochip cookies, banana bread, sandwiches, pizza etc. They sever few items which don’t really have any purpose but just to attract kids(eg: Nutella Brioche), these kind of items might dissatisfy people."
4, 3, "This place is a play of light and shadow... Beautifully organized and carefully decorated with cushions and low height sitting areas.
We had lunch buffet and it was really nice.
Welcome: 1 good-looking and thirst-releiving welcome drink with veg or non-veg soup.
Starters: 3 veg dishes - veg tikki, babycorn and hariyali paneer tikka. 3 non-veg dishes - fish plates, chicken wings and chicken kebabs.
Main Course: It had wide spread of 5-6 types of salads, 2 types of papad, Veg biriyani, Bisimille bhaat, Bhindi fry, Mix veg, Paneer butter masala, Veg Manchurian, Veg noodles, Curd rice, Chicken Fried rice, Chicken biriyani, mutton handi, chicken shakahari and fish gravy.
Desserts: It had gulab jamun, rasmalai, firni, 4-5 types of sweets, 3 types of pastries, ice cream and whole lot of fruits.

The experience was really nice and each and every dish came with awesome deliciousness."
3, 4, "Polite and friendly. Visited this place for the 3rd time, and the food is decent enough. Good place to visit with the family for dinner and lunch."
1, 0, "Waste of money , tried there Vegetable noodle and chilli chicken gravy combo . Noodle was tasteless , chilly chicken was hard and gravy was just average ."
4, 3, "One of the best rice combo available with faasos

Must try

Taste 5/5
Packing 5/5

Comes with one gulabjamun complimentary and
Teekha seasoning."
3, 4, "I ordered the chicken waffle thing, and that was really good. The Shawarma is also pretty good. Haven't tried the desserts, but the mini waffle is decent."
4, 3, "A decent punjabi food place. Awesome food and nice ambience. The packaging is superb!! Another must visit place for punjabi food lovers. Variety of options to try."
3, 4, "My friend ordered the Ulavacharu Chicken Bone Pulao from T-Grill. The price was high, but the taste justified it. It is one of the spicier foods I tried in Hyderabad. I always though Hyderabadi food was spicy. But, I never came across anything very spicy. This one was spicy enough to be memorable. It's one of the best pulaos I've ever had. You will definitely love it."
3, 4, "Ordered Meals(Dal makhni + Rice + roti + Aloo Gobhi). Tastes really good and was fulfilling too. Just one thing, if you could include some plastic cutlery, So that we can pour curries into the bowls. It is difficult to manage this in office without cutlery."
3, 4, "Went to this place for lunch. Opted for a Set Menu with the on going Dim Sun Festival. Soup was good. Dim sums were awesome and they served a wide variety of Bao, Gyoza, Dim Sum, Wonton. Main Couse was ok with Rice and Noodles. Desert was Fried Banana in Caramel Sauce with ice cream. Desert was good as well.

Ambience - 4/5
Food - 4.5/5
Service - 4.5/5"
2, 1, "Had a very disappointing experience here today. We had been eyeing this place since long and planned our brunch to be had here. Loved the place, it was spacious and the ambiance was really good. The first thing I ordered was coffee but they were not serving any hot beverages. Next wanted to try pizza as they serve in different shapes but that too was unavailable. Did not felt like ordering anything after this. Highly disappointed."
2, 3, "Good for some biryanis and probably the ambience if you were to impress someone you host.

As for the quantities served and the price, wouldn't really be keen on visiting too often."
3, 4, "Nice pancakes and waffle.
Loved the fried eggs and tea in the combo"
4, 3, "We are new to Hyderabad and ordered a Chocolate cake for wedding anniversary. It was really delicious. Got home delivered fast. Go for the chocolate cake from there anytime!"
2, 3, "This bakery is present in a prime location.
The ambience and seating are great.
But the food lacks in taste.
I tried blueberry cake and 🍄 mushroom makhni 🥪 sandwich here, neither of which was upto the mark.
Still, it's a great place to hangout with friends."
3, 4, "awesome taste but in combo juice missing..."
3, 2, "Decent place. Try this place for Hyderabadi biryani. Very close to the prominent places. Parking is an issue though. Avoid during peak hours."
2, 3, "Food for only spicy lovers , be careful my dear mild food people.
Quantity was huge for one person if u r going with biryani, plan for two people"
3, 2, "Pocket friendly, sumptuous and decent quality.

This place is my goto for late night deliveries. Their Kaju Biryani is a personal favorite.

Well flavoured rice with a generous helping of cashews fried in butter, this one is comfort at its best.

Their other options are good too and the helping is perfect for two."
0, 3, "the meat peices were very less for the price being charged"
4, 3, "This place is located close to the Hotel Radisson [ 5 minutes walk ] where I was staying, so I choose this place to meet a friend. It has got a nice decor and the seating was very comfortable and relaxed. We were the only customers inside this place during our one hour stay.

I ordered a Coffee Latey Shake [Rs.169] and my friend ordered a Coffee Caramelo Shake [Rs.169]. Both the shakes were really nice and thick. They are made with a blend of lots of ice cream, caramel, coffee and topped with whipping cream.

On my second visit to this place I tried it's Go Guava Shake [Rs.145] and it is my favorite. It tasted awesome with plenty of ice cream blended with guava and topped with Guava crush.

epicureantales.com"
3, 4, "Small but a Lively place . Very good service . I love the nachos here which are served with cream of mayo etc.... the main course dishes combinations are good and evethng here to worth trying ."
1, 0, "Not good.. They are using to much oil in Biryani.. it was very good three months back.. now Biryani is too bad ...and starts and Tandur is good test"
0, 3, "We ordered Aloo Jeera and some of the pieces tasted stale. it was like the old and new dishes were mixed ."
3, 4, "Ambience is good and also starters . Good place to hangout with friends and had nice fun time in spending more time . Thanks for the management to the service and maintaining it on track . Bit Smoked non-veg items should be cooked better ."
3, 4, "**** Follow us on Instagram at @foodieshots_hyd ****

TILT European Bar is a unique bar in Hyderabad that serves a variety of imported beers. While the newly opened micro-breweries struggle to serve good quality beers consistently, TILT fills in the vacuum. It was interesting to note that few of these imported beers are brewed by the Trappist monks. Also apparently the good quality of ingredients that go into brewing of the beers ensure they do not contribute to the dreadful beer belly !

We tasted almost all of their beers thanks to their sampler set containing Belgian Kreik, Chamborlette, La Trappe Witte, Dubbel, Erdinger Weisbier, Erdinger Dunkel and Schuimzuiper. Of these we liked the Dubbel, La Trappe Witte and the Erdinger Dunkel. They also serve a variety of mocktails, our favorite ones were Mint Mango and After Glow.

Their food menu compliments the beers very well. In appetizers we liked the Cajun Spice Grilled Chicken, Zesty Chicken Wings, Cilantro Grilled Fish, Cheese Broccoli and guess what, Spicy Fried Idly ! We were not expecting Spicy Fried Idly to be on the menu but when we tasted it, we understood why this was their most popular appetizer. We loved the Chicken Wings, they were at their juiciest best.

In the main course, we were served Grilled Fish with veggies and Lamb Chops with Rice & French fries, both the mains were great. In desserts, we had the Blueberry Cheese Cake and Choco Lava cake. While the Cheese Cake failed to impress us, the Choco Lava cake was finger licking good !

We ended a wonderful lunch session with shots of Smeets Waffle Jenever, it has a brilliant sweet after taste of Belgian waffles, a must try !

Overall TILT European Bar is a great place to hangout with friends over some great imported beers and delicious food."
0, 3, "Ordered chicken fried piece biryani with an advice of my colleague, after eating I am suggesting the same to my friends and colleagues to eat and order at own nom nom."
1, 2, "Ordered Potato combo of noodels .It was good but as earlier the packing is not good. No seal and some food came out of box while I opened.

Cimmincated to zomato paid 20 credits but don't know what was it about."
3, 4, "By far, one of the best restaurant for North Indian Cuisine. It is our go to outlet for ordering food. The Thalis are really fabulous(Both veg and non-veg) . The quantity is more than sufficient for one person and quality has been really consistent!
They also offer Lucknowi biryani which is is different from normal Hyderabadi biryani and the meat and rice is mixed well (A typical awadhi pulaao). Overall, a great restaurant to satisfy your North Indian taste buds!"
0, 1, "This was our second stop in same complex on Saturday (30/03) evening. Only reason I am giving two stars instead of zero is the rescue of situation by GM of the joint, given below so you guys decide the merits of place.

Went for outdoor sitting at 7:30pm, suddenly one server comes up start arguing we can not sit on table with 5 or 6 chairs as we are only two, this is when all of 40+ tables are empty and we are first to arrive for outdoor sitting, he goes on to argue with us to such extent we started to walk out when at exit we met GM of place who asked why we are walking out given our reason, he was quite apologitic forced to come back in, owner of the place (forgot his name) who was listening to our conversation also came in to apologize. Anyways out of respect for two gentlemen we had one drink each with peanuts and left in 40min.
At 8:15 only 3 tables including our was occupied in outdoor.... Hence the futility of all the hoopla."
3, 4, "Ordered vada pav and pav bhaji. They had a variety of chats . Both the dishes were too delicious. A good snacks joint in Hyderabad. Their dahi papri should top your list."
4, 3, "good"
4, 1, "items are cool ..."
4, 3, "Good Ambience with an absolutely delicious food.
I’ve got best company here by ANANYA (Beyond Flavours)
The place is quite and has peaceful music with fun loving staff.
Great place for friends."
3, 4, "Been there on a Sunday night for a quick snack and ordered Milky Way burger and Thunderstorm burger. These two burgers were different from each other in terms of texture.. Milky way had shredded chicken combined with creamy mayo and a cheese slice. This is a must have for anyone with a craving for cheesy and creamy burgers.. Thunderstorm had bbq chicken strips with a single cheese slice.. The burger just melts in your mouth.. Must visit place for bbq lovers.."
1, 2, "I had ordered gobi methi paratha.. it was ok. Not good. It was too oily. Not much taste. It tasted like it was a re-heated paratha. Not fresh."
2, 1, "Taste was good, though I ordered large the quantity was too little. Chicken quantity was very less.

I ordered extra egg which is no where found."
3, 2, "Its an open space eating place famous for their litti chokha. Although they have a range of options to order.

Recommend this place if you want to try litti chokha. They serve it with chokha and 3 types of chutni.

The service is very slow so you need to be really active to ensure that your order is through."
3, 4, "Had heard about this place from a colleague of mine, post which I decided to try it myself. A quaint little place opposite SLN Terminus, this joint serves authentic Tibetan cuisine and is a pork and beef lover's delight. We had ordered Minty Cucumber in mocktails, a Korean appetizer Tangsuyuk, Kalbi Bokum, Smoked Pork fried with Bamboo Shoots and Teriyaki Chicken. All the dishes tasted good, the Teriyaki Chicken was too sweet though.
Would love to visit again and try out their other delicacies."
3, 2, "Cakes were really good and tasty in Pista House. Though the models are quiet simple and normal, flavors were really good. Loved the Mango flavor cake."
3, 4, "Ordered chicken milky way burger at 3am and realized McDonald's and burger king are nothing compared to this burger!
Can sleep with happy tummy!"
3, 1, "We ordered four different ice creams
1 chocolate ecstasy
2 chocolate chocolate sundae
3 chocolate banana split
4 the chocolate room brownie Sundae
and all of them were same"
1, 0, "Food was cold."
3, 2, "Good food. Nice hospitality. Beautiful ambience, but not anything extra ordinary or out of this world. prices are a little higher as per the hotel standards. But overall experience was descent."
2, 0, "Reading the reviews we visited this place, however our experience was not good. We were not offered our preferred seat even when most of the tables were empty and unreserved. Few of the staff members were rude and rigid and the food was fine."
0, 2, "I have ordered carrot cake with cream cheese frosting. Their online menu says it's their signature cake. It was the worst cake I ate till date. It's just walnut kismiss cake with cinnamon flavour and maybe carrot somewhere. And of course cream cheese frosting. There were simply too many kismiss in there. I hated every bit of that cake.
I have had few other chocolate flavour cakes from here and they are an absolute delight. 3.5 rating is because carrot cake has spoiled it all. How much ever I say, it will be less compared to my feelings after eating that cake."
2, 3, "As they promise best butter chicken its not true butter chicken was not that creamy and smooth it was missing that hint. Ambience is good other things were good. Menu is quite funky, decor is punjabi theme.
They need to improve thier service."
1, 0, "I went here earlier some time back and was really impressed. Loved the sizzlers.. so I recommended it for a team lunch. They preferred buffet, so instead of going for different kinds of sizzlers, we went ahead with the buffet. The most disappointing part was , despite a reservation for 12:30 pm, nothing was served till 12:55.
No body even looked at the table, as they did not want to even respond. We can accept a delay but negligence is not acceptable. We had to go back to them and ask for water and keep inquiring when the food would be ready.
Finally they served and none of us liked the food. All they could relish was coke and gulab jamun.
Even if the food was not good, I would not give such rating. But the service is very disappointing.
If If there is an issue, we would be glad to understand the reason for delay. But being rude and ignoring when we are at a restaurant was least expected.
Don’t think I would go back there again."
1, 0, "preparation was not good"
3, 2, "La La Land!

Ambiance- 3.5/5
It has a black theme with modern crafty ceilings & is dimly lit but not dark. One of the pleasant ambiance around that area, best for evenings with friends/ colleagues. The seating was not very comfortable. They also have a bar setup and dance floor as well.

Food- 3/5

We were about 15 people opted for buffet. The broccoli and spinach soup was very tasty and had right amount of spiciness. For starters we had crispy veg- perfect, chilli paneer- very spicy, hara bhara kebab - was decent.
For main course, the veg spread was not very interesting and was not appetising.
DESSERTS were the best! The pineapple cake was really delicious and the Phirni was creamy and perfect!
Overall the food was good but can be improved.

Service- 4/5
Very attentive staff who handled 15 people in a very decent and cordial way.

Overall do visit this place for with friends/ colleagues and enjoy the drinks and music!"
3, 1, "I’m a frequent customer here! Just wanted to share this while I ordered A chicken Maggie today, instead of chicken I received marinated fried maida balls(majority of it) which looked like Chicken!"
3, 2, "Best place for hangouts and chats.
Ordered capuccino - not so great and okay . Can be done better.
Chilli cheese toast - 5/5 . I liked it for its taste and cheesiness."
1, 0, "Not so friendly staff. Very less items in buffet. Difficult to find a food of your choice in the buffet. It's little unorganized. The waiter says I ll find out whatever you ask but he never turns back."
